file_id,abs,afek,aeg,arg,form,imp,info,inst,inter,keer,spont,subj,noun,adj,propn,adv,intj,cconj,sconj,adp,det,num,punct,symbol,particle,pron,abbr,TTR,avg_word_len,avr_sent_len,hapax_legomena,coref,see_pron,see_det,1st_pron,2nd_pron,3rd_pron,active_voice,passive_voice,1st_prs_verb,2nd_prs_verb,3rd_prs_verb,core_verb,verbtype_ratio,da_inf,gerund,supine,verb_particle,discourse,pres_tense,past_tense,ind_mood,cond_mood,imp_mood,quot_mood,neg_polarity,nom_case,gen_case,part_case,ill_case,ine_case,ela_case,alla_case,ade_case,abl_case,tra_case,ter_case,ess_case,abe_case,com_case,nsubj,nsubj_cop,modal,acl:relc,csubj,csubj_cop,obj,ccomp,xcomp,obl,nmod,appos,nummod,amod,advcl,voc,cop,conj,cc,yneemid,emoticons
www_aialeht_ee.ela_457123,0.65,0.90,0.85,1.00,0.30,0.65,0.80,2.40,2.70,0.70,2.50,0.65,0.2065217391,0.08695652174,0.01086956522,0.09782608696,0,0.03985507246,0.01811594203,0.01811594203,0.02898550725,0.07246376812,0.1666666667,0,0.05072463768,0.01086956522,0.7210144928,4.644927536,12,0.4782608696,0.2456140351,0.003623188406,0.007246376812,0.01086956522,0.003623188406,0.01086956522,0.152173913,0.007246376812,0.01811594203,0.01811594203,0.06884057971,0.09782608696,2.3125,0.03260869565,0,0.01811594203,0.007246376812,0,0.09782608696,0.04347826087,0.1050724638,0.01449275362,0.01449275362,0,0.01811594203,0.1630434783,0.0652173913,0.05434782609,0.01086956522,0.02173913043,0.02173913043,0.01086956522,0.02173913043,0.003623188406,0.02173913043,0,0,0.003623188406,0.01086956522,0.05072463768,0.02536231884,0.03260869565,0.003623188406,0,0.003623188406,0.03985507246,0.04710144928,0.02898550725,0.07608695652,0.03260869565,0,0.03623188406,0.05797101449,0.01811594203,0,0.02536231884,0.0615942029,0.03985507246,0,0,0.003623188406
www_ajakiri_ut_ee.ela_429007,0.35,0.15,0.35,0.75,1.35,1.15,1.05,0.65,0.70,0.65,0.00,0.10,0.4125,0.05,0.1625,0.025,0,0.125,0,0,0,0,0.1,0,0.025,0.0375,0.75,6.8375,20,0.675,0.06060606061,0,0,0,0,0,0.075,0.0125,0,0,0.0625,0.025,3,0.0125,0,0.0125,0,0,0.0625,0.0125,0.075,0,0,0,0,0.1,0.2875,0.05,0.0125,0.0375,0,0.025,0.0875,0,0,0,0,0,0.025,0.05,0,0,0.0125,0,0,0.0625,0.125,0.025,0.0875,0.25,0.025,0,0.05,0,0,0,0.125,0.125,0,0,0.0125
www_alphagis_ee.ela_403490,0.80,0.05,0.20,1.30,1.60,2.15,2.55,1.05,0.70,2.70,0.35,0.15,0.3214285714,0.1173469388,0.1734693878,0.05612244898,0,0.04591836735,0.005102040816,0.02040816327,0.01020408163,0.02551020408,0.1020408163,0,0.01530612245,0.08163265306,0.7602040816,6.68877551,15.08,0.5714285714,0.04761904762,0.01020408163,0,0,0,0,0.09183673469,0.01530612245,0,0,0.07142857143,0.02551020408,1.076923077,0.0306122449,0,0,0.03571428571,0,0.09183673469,0.01530612245,0.06632653061,0,0.005102040816,0,0,0.2040816327,0.2091836735,0.06632653061,0.01530612245,0.02040816327,0,0,0.01020408163,0,0.0306122449,0,0,0,0.02551020408,0.05102040816,0.005102040816,0.01530612245,0,0,0,0.07653061224,0.04591836735,0.01530612245,0.07653061224,0.1683673469,0.02040816327,0.02551020408,0.08163265306,0.005102040816,0,0.005102040816,0.0612244898,0.04591836735,0,0,0.005102040816
www_auto24_ee.ela_469677,0.70,2.30,0.45,1.35,0.40,0.60,0.80,0.60,0.90,0.70,2.30,2.90,0.1948051948,0.0487012987,0,0.1883116883,0.003246753247,0.03246753247,0.05194805195,0.02597402597,0.00974025974,0.00974025974,0.1363636364,0,0.09090909091,0.006493506494,0.6461038961,4.642857143,17.11,0.4253246753,0.4666666667,0.01948051948,0.003246753247,0.003246753247,0.02272727273,0.02597402597,0.1720779221,0.003246753247,0.006493506494,0.01948051948,0.06818181818,0.09415584416,1.625,0.02597402597,0.003246753247,0.03571428571,0.01298701299,0.003246753247,0.1233766234,0.01623376623,0.1103896104,0.01298701299,0.003246753247,0,0.01948051948,0.1396103896,0.06818181818,0.05844155844,0.03896103896,0.02922077922,0,0.003246753247,0.01623376623,0.006493506494,0.00974025974,0,0,0,0.006493506494,0.06818181818,0.01623376623,0.04545454545,0,0,0.003246753247,0.05194805195,0.04220779221,0.01948051948,0.07467532468,0.03896103896,0.003246753247,0.006493506494,0.03896103896,0.04220779221,0,0.02597402597,0.05844155844,0.03246753247,0,0,0.003246753247
www_autoleht_ee.ela_469280,0.40,0.20,0.50,0.25,0.65,2.50,2.70,0.15,0.10,1.45,0.25,0.50,0.2549019608,0.07843137255,0.09803921569,0.1176470588,0,0.02941176471,0.01960784314,0.02941176471,0,0.08823529412,0.137254902,0,0.01960784314,0.05882352941,0.7745098039,5.352941176,12.75,0.6568627451,0.07692307692,0,0,0,0,0,0.09803921569,0.009803921569,0,0,0.08823529412,0.04901960784,2.5,0.02941176471,0,0,0.009803921569,0,0.1078431373,0,0.09803921569,0,0,0,0,0.1862745098,0.07843137255,0.05882352941,0,0,0.009803921569,0.03921568627,0.01960784314,0,0,0,0,0,0.02941176471,0.04901960784,0.01960784314,0.01960784314,0.009803921569,0,0,0.04901960784,0.02941176471,0,0.08823529412,0.07843137255,0.009803921569,0.06862745098,0.03921568627,0.01960784314,0,0.01960784314,0.04901960784,0.02941176471,0,0,0.009803921569
www_bioneer_ee.ela_243230,0.75,0.00,1.15,1.00,2.70,1.95,1.40,0.85,0.30,1.40,0.75,0.40,0.3082706767,0.0977443609,0.03759398496,0.08270676692,0,0.02255639098,0.04511278195,0.05263157895,0.007518796992,0,0.1052631579,0,0.03759398496,0,0.7218045113,6.323308271,33.25,0.4812030075,0.1219512195,0.02255639098,0.007518796992,0,0,0,0.1503759398,0.01503759398,0,0,0.07518796992,0.09022556391,0.8666666667,0.03759398496,0.007518796992,0.02255639098,0.04511278195,0,0.0977443609,0.04511278195,0.09022556391,0.007518796992,0,0,0.01503759398,0.0977443609,0.2030075188,0.06015037594,0.02255639098,0.01503759398,0.007518796992,0.01503759398,0.03759398496,0.007518796992,0.02255639098,0,0,0,0.007518796992,0.04511278195,0.01503759398,0.06015037594,0.007518796992,0.01503759398,0,0.06766917293,0.03759398496,0.007518796992,0.1127819549,0.1353383459,0,0.007518796992,0.06015037594,0.01503759398,0,0.01503759398,0.03007518797,0.02255639098,0,0,0.007518796992
www_bsd_ee.ela_638246,1.00,0.45,0.95,0.45,1.30,1.90,2.15,0.65,0.70,2.30,0.35,0.65,0.2275862069,0.08275862069,0.1655172414,0.06206896552,0,0.04827586207,0.0275862069,0.03448275862,0.04137931034,0.01379310345,0.1172413793,0,0.05517241379,0.08275862069,0.7379310345,5.779310345,24.17,0.5103448276,0.2424242424,0.02068965517,0.01379310345,0,0,0.01379310345,0.1103448276,0.02068965517,0,0,0.08965517241,0.07586206897,3.75,0.006896551724,0,0.006896551724,0.01379310345,0,0.04827586207,0.07586206897,0.1034482759,0,0,0,0,0.1931034483,0.1793103448,0.01379310345,0.006896551724,0.02068965517,0.02068965517,0.0275862069,0.03448275862,0,0.0275862069,0,0,0.006896551724,0.006896551724,0.05517241379,0.0275862069,0.01379310345,0.01379310345,0,0,0.03448275862,0.04827586207,0.01379310345,0.08275862069,0.124137931,0.01379310345,0.006896551724,0.08275862069,0.02068965517,0,0.0275862069,0.05517241379,0.04827586207,0,0,0.006896551724
www_delfi_ee.ela_361703,0.75,2.60,1.20,2.05,0.00,1.00,0.45,0.55,2.30,0.20,2.90,3.00,0.2657534247,0.0602739726,0.01095890411,0.07945205479,0.002739726027,0.03561643836,0.0301369863,0.03287671233,0.01917808219,0.05205479452,0.1397260274,0,0.04931506849,0.01369863014,0.6356164384,5.106849315,17.38,0.4191780822,0.1855670103,0.01917808219,0.005479452055,0,0,0.008219178082,0.1726027397,0.008219178082,0,0.01369863014,0.0904109589,0.101369863,1.5625,0.03835616438,0.005479452055,0.01917808219,0.02465753425,0.002739726027,0.1506849315,0.01095890411,0.1095890411,0.01095890411,0.01643835616,0,0.02191780822,0.2082191781,0.07123287671,0.05205479452,0.01917808219,0.01369863014,0.002739726027,0.02191780822,0.01095890411,0.008219178082,0.002739726027,0,0,0,0.008219178082,0.07945205479,0.01095890411,0.05753424658,0.005479452055,0,0,0.04931506849,0.04383561644,0.02739726027,0.09315068493,0.04931506849,0.002739726027,0.01917808219,0.02739726027,0.02739726027,0,0.02739726027,0.06849315068,0.03835616438,0,0,0.002739726027
www_director_ee.ela_529643,0.75,0.40,0.75,0.45,0.10,0.65,1.05,0.90,1.05,0.75,0.60,1.05,0.2751322751,0.1058201058,0.03174603175,0.1005291005,0,0.05291005291,0.01587301587,0.02645502646,0.02645502646,0.01587301587,0.1534391534,0,0.07407407407,0,0.7037037037,5.64021164,21,0.5343915344,0.2692307692,0.01058201058,0,0.01058201058,0.005291005291,0,0.09523809524,0.02645502646,0.02645502646,0,0.06349206349,0.05291005291,1.7,0.02116402116,0,0,0.03174603175,0,0.04232804233,0.07936507937,0.08994708995,0,0,0,0,0.1428571429,0.2010582011,0.04761904762,0,0.02645502646,0.01058201058,0.03174603175,0.02645502646,0.005291005291,0.005291005291,0,0.005291005291,0,0,0.03703703704,0.01058201058,0.005291005291,0.01058201058,0.005291005291,0.005291005291,0.07407407407,0.05291005291,0,0.1005291005,0.1216931217,0.005291005291,0.01587301587,0.05291005291,0.01058201058,0,0.01587301587,0.06878306878,0.05291005291,0,0,0.005291005291
www_dragon_ee.ela_303548,1.05,1.85,0.55,0.95,0.15,0.40,0.95,0.55,2.50,1.20,2.90,2.45,0.1973684211,0.05592105263,0.009868421053,0.1710526316,0.003289473684,0.04276315789,0.02302631579,0.01644736842,0.01973684211,0.02631578947,0.1447368421,0,0.07236842105,0.01644736842,0.6875,4.615131579,15.2,0.4572368421,0.3666666667,0.01315789474,0.009868421053,0.02960526316,0.006578947368,0,0.1480263158,0.009868421053,0.009868421053,0.006578947368,0.07894736842,0.09868421053,1.44,0.03618421053,0.006578947368,0.01973684211,0.01973684211,0.003289473684,0.02302631579,0.1151315789,0.1085526316,0.006578947368,0.003289473684,0,0.01973684211,0.1578947368,0.03618421053,0.07894736842,0.02302631579,0.01973684211,0.01973684211,0.009868421053,0.01644736842,0.003289473684,0,0,0.003289473684,0,0.006578947368,0.04605263158,0.03618421053,0.04276315789,0.003289473684,0,0.006578947368,0.03947368421,0.04605263158,0.02631578947,0.09868421053,0.03618421053,0.006578947368,0.01644736842,0.03289473684,0.01315789474,0,0.03947368421,0.0625,0.04276315789,0,0.006578947368,0.009868421053
www_easl_ee.ela_201171,0.20,0.40,0.80,0.25,0.80,0.90,1.80,0.30,0.55,0.30,0.10,0.05,0.2222222222,0.07407407407,0.2839506173,0.07407407407,0,0.04938271605,0,0,0,0.02469135802,0.1358024691,0,0.03703703704,0.01234567901,0.7654320988,7.098765432,20.25,0.6666666667,0.1666666667,0,0,0,0,0,0.1111111111,0.01234567901,0,0,0.08641975309,0.03703703704,4,0,0,0,0.02469135802,0,0.03703703704,0.08641975309,0.0987654321,0,0,0,0,0.2716049383,0.07407407407,0.0987654321,0.01234567901,0.03703703704,0,0,0.0987654321,0,0.01234567901,0,0,0,0.02469135802,0.06172839506,0.02469135802,0,0.03703703704,0,0,0.02469135802,0.04938271605,0.01234567901,0.1358024691,0.08641975309,0.03703703704,0.01234567901,0.01234567901,0,0,0.02469135802,0.07407407407,0.04938271605,0,0,0.01234567901
www_eestigiid_ee.ela_530847,0.30,0.15,0.45,0.25,1.35,2.70,2.50,0.05,0.10,1.20,0.15,0.25,0.2816326531,0.09795918367,0.1346938776,0.05714285714,0,0.02040816327,0,0.008163265306,0.008163265306,0.08571428571,0.187755102,0,0.02448979592,0.05306122449,0.5755102041,4.991836735,22.27,0.4040816327,0.08695652174,0.02040816327,0.004081632653,0,0,0,0.09795918367,0.004081632653,0,0,0.07346938776,0.06530612245,4,0,0,0,0.02040816327,0,0.09387755102,0.008163265306,0.07755102041,0,0,0.004081632653,0.004081632653,0.2408163265,0.1142857143,0.05306122449,0,0.04897959184,0.02040816327,0.008163265306,0.02040816327,0,0.02040816327,0,0.004081632653,0.004081632653,0.004081632653,0.02448979592,0.07755102041,0.01224489796,0.004081632653,0,0,0.01224489796,0.02040816327,0.008163265306,0.0693877551,0.1102040816,0.004081632653,0.08571428571,0.0612244898,0,0,0.05306122449,0.1020408163,0.02040816327,0,0,0.004081632653
www_eestikirik_ee.ela_530609,2.60,1.20,0.20,1.30,0.40,0.60,0.50,1.45,0.95,0.80,0.70,1.30,0.1475409836,0.02732240437,0.03825136612,0.1147540984,0,0.0218579235,0.06557377049,0.01092896175,0.01639344262,0,0.1475409836,0,0.1639344262,0,0.650273224,4.464480874,20.33,0.3879781421,1.111111111,0.03825136612,0.005464480874,0.06557377049,0,0.01092896175,0.174863388,0.0218579235,0.02732240437,0,0.06557377049,0.1092896175,1.470588235,0.02732240437,0.005464480874,0.03825136612,0.0218579235,0,0.1092896175,0.04918032787,0.131147541,0.005464480874,0,0,0.02732240437,0.1639344262,0.08743169399,0.06010928962,0.05464480874,0.005464480874,0.005464480874,0.01639344262,0.005464480874,0.005464480874,0.005464480874,0,0,0,0.01639344262,0.09836065574,0.01639344262,0.07103825137,0.02732240437,0.005464480874,0.005464480874,0.07103825137,0.03278688525,0.01639344262,0.07650273224,0.07103825137,0,0,0.005464480874,0.03825136612,0,0.0218579235,0.01639344262,0.0218579235,0,0,0.005464480874
www_eestisport_ee.ela_196071,0.40,0.10,1.85,0.40,0.85,2.25,1.85,0.55,0.10,0.65,0.00,0.10,0.3188405797,0.03623188406,0.07246376812,0.04347826087,0,0.02173913043,0.01449275362,0.02173913043,0.007246376812,0.152173913,0.1666666667,0.007246376812,0.02173913043,0.007246376812,0.6884057971,5.572463768,23,0.5,0.06818181818,0,0.007246376812,0,0,0,0.1086956522,0,0,0,0.08695652174,0.02898550725,4.333333333,0,0.007246376812,0,0.01449275362,0,0.02898550725,0.07971014493,0.08695652174,0.007246376812,0,0,0,0.1811594203,0.1739130435,0.04347826087,0,0.01449275362,0.007246376812,0.02173913043,0.05072463768,0,0.01449275362,0,0,0,0.03623188406,0.07246376812,0.007246376812,0.01449275362,0.01449275362,0,0,0.02173913043,0.02898550725,0,0.152173913,0.1304347826,0,0.07246376812,0.03623188406,0.007246376812,0,0.01449275362,0.05797101449,0.02173913043,0,0,0.007246376812
www_ekspress_ee.ela_177019,2.60,1.40,0.20,1.95,0.60,0.85,0.60,0.55,2.50,1.50,2.50,2.50,0.2302158273,0.07194244604,0.007194244604,0.1510791367,0,0.04316546763,0.02877697842,0.01079136691,0.01079136691,0.03237410072,0.2050359712,0,0.03597122302,0.003597122302,0.6258992806,4.805755396,14.63,0.4244604317,0.15625,0.01798561151,0,0,0,0,0.1294964029,0.003597122302,0.01798561151,0.003597122302,0.06474820144,0.08273381295,3.4,0.02517985612,0,0,0.01079136691,0,0.1115107914,0.02158273381,0.1151079137,0.003597122302,0.003597122302,0,0.02877697842,0.1690647482,0.03956834532,0.06474820144,0,0.01798561151,0.01079136691,0.007194244604,0.01438848921,0,0.01438848921,0,0.007194244604,0.003597122302,0.007194244604,0.03597122302,0.03237410072,0.02877697842,0.007194244604,0.003597122302,0.007194244604,0.02517985612,0.05395683453,0.01798561151,0.06834532374,0.04676258993,0.003597122302,0.01079136691,0.03237410072,0.007194244604,0,0.04676258993,0.07194244604,0.04316546763,0,0,0.003597122302
www_ekspress_ee.ela_495829,0.85,2.30,0.95,1.15,0.00,0.80,1.25,0.80,2.60,1.60,2.90,2.25,0.2181069959,0.04938271605,0.04938271605,0.09053497942,0,0.02469135802,0.02469135802,0.004115226337,0.02880658436,0.07407407407,0.1769547325,0,0.05761316872,0.008230452675,0.6790123457,5.427983539,13.5,0.4485596708,0.2641509434,0.01646090535,0.008230452675,0,0.004115226337,0.01234567901,0.1604938272,0.008230452675,0,0.01234567901,0.0658436214,0.1028806584,2.461538462,0.01646090535,0,0.01234567901,0.02469135802,0,0.1275720165,0.02880658436,0.1028806584,0.01646090535,0.01234567901,0,0.04526748971,0.2181069959,0.06172839506,0.05349794239,0.008230452675,0.03703703704,0,0.01234567901,0.02057613169,0,0.004115226337,0,0,0,0.02057613169,0.06172839506,0.04115226337,0.05349794239,0.004115226337,0,0,0.02469135802,0.0329218107,0.01646090535,0.05761316872,0.04938271605,0.01234567901,0.03703703704,0.02057613169,0.02057613169,0,0.04526748971,0.0658436214,0.02469135802,0.008230452675,0,0.004115226337
www_employers_ee.ela_617415,0.45,0.35,1.25,1.20,1.50,1.65,1.70,0.40,0.30,0.80,0.10,0.15,0.2903225806,0.04032258065,0.09677419355,0.1048387097,0,0.008064516129,0.03225806452,0.04032258065,0.01612903226,0.04838709677,0.1693548387,0,0.04032258065,0.03225806452,0.7338709677,5.927419355,15.5,0.5403225806,0.1388888889,0,0,0,0,0.02419354839,0.1209677419,0.008064516129,0,0,0.09677419355,0.02419354839,4.333333333,0,0,0,0.02419354839,0,0.04032258065,0.08870967742,0.1048387097,0,0,0,0,0.1048387097,0.1935483871,0.07258064516,0.008064516129,0.02419354839,0,0.02419354839,0.04032258065,0,0,0,0.008064516129,0,0.02419354839,0.07258064516,0.008064516129,0.008064516129,0.008064516129,0,0,0.04032258065,0.01612903226,0,0.1209677419,0.1370967742,0.01612903226,0.03225806452,0.01612903226,0.02419354839,0,0.008064516129,0.01612903226,0.008064516129,0,0,0.008064516129
www_emta_ee.ela_522725,1.25,0.05,0.50,0.60,2.80,2.30,2.10,1.70,0.10,2.40,0.35,0.40,0.3425925926,0.1388888889,0.03703703704,0.07407407407,0,0.01851851852,0.01851851852,0.02777777778,0.009259259259,0.0462962963,0.1111111111,0.009259259259,0.03703703704,0.01851851852,0.7222222222,6.546296296,27,0.4351851852,0.1081081081,0.009259259259,0,0,0,0.01851851852,0.1111111111,0.07407407407,0,0,0.05555555556,0.06481481481,0.5333333333,0.02777777778,0,0,0.1111111111,0,0.1111111111,0.07407407407,0.06481481481,0.009259259259,0,0,0.009259259259,0.07407407407,0.1759259259,0.05555555556,0,0.03703703704,0.08333333333,0.009259259259,0.01851851852,0.01851851852,0.01851851852,0,0,0,0,0.02777777778,0,0.0462962963,0.009259259259,0,0.009259259259,0.07407407407,0.01851851852,0,0.1574074074,0.1296296296,0,0.02777777778,0.03703703704,0.009259259259,0,0.009259259259,0.02777777778,0.01851851852,0,0,0.009259259259
www_epl_ee.ela_495381,0.30,0.75,1.70,1.75,0.90,1.65,2.40,0.55,0.45,1.00,0.05,0.60,0.3407079646,0.07079646018,0.05309734513,0.07079646018,0,0.03097345133,0.02212389381,0.05309734513,0.01327433628,0.04867256637,0.1150442478,0,0.02654867257,0.01327433628,0.7610619469,5.898230088,17.38,0.5398230088,0.07792207792,0,0.008849557522,0,0,0,0.1460176991,0.004424778761,0,0,0.1061946903,0.05309734513,2.6,0.004424778761,0.004424778761,0.01769911504,0.01769911504,0,0.07079646018,0.06194690265,0.1150442478,0,0,0,0.004424778761,0.1592920354,0.2123893805,0.04424778761,0.03097345133,0.02212389381,0.02212389381,0.004424778761,0.03539823009,0,0,0,0,0.008849557522,0.004424778761,0.09734513274,0.004424778761,0.02212389381,0.01769911504,0,0,0.02654867257,0.03539823009,0.004424778761,0.1371681416,0.1283185841,0,0.03982300885,0.05752212389,0.03097345133,0,0.004424778761,0.03982300885,0.03097345133,0,0,0.004424778761
www_epl_ee.ela_679018,0.55,0.10,0.90,0.80,1.40,1.20,0.75,0.50,0.50,1.30,0.20,0.15,0.2828947368,0.06578947368,0.2302631579,0.06578947368,0,0.02631578947,0.006578947368,0,0,0,0.125,0,0.02631578947,0.03947368421,0.6842105263,5.993421053,25.33,0.4934210526,0.09302325581,0,0,0,0,0,0.1315789474,0.02631578947,0,0,0.08552631579,0.05921052632,0.7777777778,0.04605263158,0.006578947368,0.01315789474,0.05263157895,0,0.06578947368,0.07894736842,0.09210526316,0,0,0,0,0.1513157895,0.1973684211,0.06578947368,0.01315789474,0.07236842105,0,0.01315789474,0.01315789474,0.01315789474,0.01315789474,0,0,0.006578947368,0,0.07894736842,0,0.01973684211,0.02631578947,0,0,0.09210526316,0.03289473684,0.02631578947,0.09210526316,0.1644736842,0.03289473684,0,0.02631578947,0.01315789474,0,0,0.04605263158,0.02631578947,0,0,0.006578947368
www_epl_ee.ela_685672,1.15,2.40,0.70,2.15,0.10,0.90,1.45,1.00,1.20,0.70,1.80,2.55,0.2195845697,0.03857566766,0.008902077151,0.1275964392,0,0.03560830861,0.03264094955,0.0178041543,0.0237388724,0.01483679525,0.1513353116,0,0.09792284866,0.005934718101,0.6587537092,4.753709199,13.48,0.3679525223,0.4459459459,0.0118694362,0.0118694362,0,0.0178041543,0.0178041543,0.1513353116,0.0178041543,0,0.0178041543,0.05637982196,0.118694362,2.421052632,0.0178041543,0.005934718101,0.02670623145,0.005934718101,0,0.1127596439,0.0296735905,0.115727003,0.0118694362,0.008902077151,0,0.04154302671,0.1661721068,0.06528189911,0.07121661721,0.02670623145,0.02077151335,0.0178041543,0.02077151335,0.02077151335,0,0.005934718101,0.00296735905,0.00296735905,0,0.005934718101,0.05044510386,0.03560830861,0.06528189911,0.008902077151,0,0.00296735905,0.06231454006,0.04747774481,0.02077151335,0.09198813056,0.05341246291,0,0.008902077151,0.0237388724,0.03560830861,0.00296735905,0.03264094955,0.03560830861,0.03560830861,0,0,0.00296735905
www_eramets_ee.ela_479405,0.55,0.40,0.50,0.45,2.90,2.90,1.50,1.00,0.00,1.30,0.05,0.00,0.3370786517,0.2359550562,0.04494382022,0.05617977528,0,0.04494382022,0.03370786517,0,0,0.05617977528,0.08988764045,0,0,0.01123595506,0.7078651685,7.471910112,29.67,0.4606741573,0,0,0,0,0,0,0.08988764045,0.05617977528,0,0,0.05617977528,0.03370786517,0.5,0.02247191011,0,0,0.08988764045,0,0.08988764045,0.05617977528,0.05617977528,0,0,0,0,0.1235955056,0.06741573034,0.1123595506,0.01123595506,0.08988764045,0.04494382022,0.04494382022,0.06741573034,0,0.03370786517,0,0,0,0.03370786517,0.03370786517,0,0.02247191011,0,0,0,0.03370786517,0.04494382022,0.02247191011,0.1573033708,0.08988764045,0,0.05617977528,0.1460674157,0.03370786517,0,0,0.06741573034,0.04494382022,0,0,0.01123595506
www_europarl_ee.ela_36110,1.00,0.70,1.05,0.85,1.85,0.90,0.75,0.70,0.45,1.05,0.15,0.30,0.3277310924,0.1176470588,0.1344537815,0.06722689076,0,0.05042016807,0.02521008403,0.01680672269,0.02521008403,0,0.09243697479,0,0.008403361345,0,0.756302521,7.495798319,23.8,0.4705882353,0.02564102564,0,0.008403361345,0,0,0,0.1008403361,0.03361344538,0,0,0.0756302521,0.01680672269,1.375,0.02521008403,0,0.01680672269,0.02521008403,0,0.1008403361,0.01680672269,0.0756302521,0.01680672269,0,0,0,0.1008403361,0.2016806723,0.1008403361,0.01680672269,0.02521008403,0.008403361345,0.01680672269,0.1008403361,0,0.02521008403,0,0,0,0.01680672269,0.05882352941,0,0,0.008403361345,0,0,0.1092436975,0.06722689076,0.01680672269,0.1344537815,0.1596638655,0,0,0.08403361345,0.008403361345,0,0,0.05042016807,0.05042016807,0,0,0.008403361345
www_hambaarst_ee.ela_423040,0.95,0.05,1.70,1.00,2.90,2.65,2.05,1.80,0.00,2.50,0.00,0.15,0.4228187919,0.1342281879,0.01342281879,0.02684563758,0,0.06040268456,0.006711409396,0.01342281879,0,0.06040268456,0.1342281879,0,0.03355704698,0.05369127517,0.7248322148,6.382550336,24.83,0.4630872483,0.07936507937,0,0,0,0,0,0.1006711409,0.03355704698,0,0,0.05369127517,0.03355704698,0.6923076923,0.01342281879,0,0.006711409396,0.06711409396,0,0.1006711409,0.02684563758,0.06040268456,0,0,0,0,0.1140939597,0.2617449664,0.05369127517,0.006711409396,0,0,0,0.07382550336,0,0,0,0.02013422819,0,0.02013422819,0.03355704698,0.006711409396,0.02013422819,0.01342281879,0,0,0.06711409396,0.06040268456,0.006711409396,0.08053691275,0.1879194631,0.02013422819,0.04697986577,0.06711409396,0.01342281879,0,0.006711409396,0.08724832215,0.06040268456,0,0,0.006711409396
www_hambaarst_ee.ela_475731,0.90,0.10,0.25,0.60,1.25,1.95,1.45,0.55,0.10,1.75,0.30,0.10,0.3474576271,0.1016949153,0.03389830508,0.04237288136,0,0.02542372881,0.01694915254,0.03389830508,0.03389830508,0,0.1694915254,0,0.05084745763,0.008474576271,0.7457627119,5.991525424,29.5,0.5169491525,0.1463414634,0,0.008474576271,0,0,0,0.1355932203,0.02542372881,0,0,0.1016949153,0.04237288136,1.625,0.008474576271,0.008474576271,0.008474576271,0.04237288136,0,0.1355932203,0.01694915254,0.1101694915,0,0,0,0,0.2033898305,0.1016949153,0.06779661017,0,0.02542372881,0.04237288136,0.0593220339,0.03389830508,0.01694915254,0.008474576271,0,0,0,0,0.08474576271,0.008474576271,0.01694915254,0.04237288136,0,0,0.07627118644,0.02542372881,0,0.1271186441,0.07627118644,0.008474576271,0,0.06779661017,0.03389830508,0,0.008474576271,0.03389830508,0.02542372881,0,0,0.008474576271
www_helen_ee.ela_520035,0.30,0.95,0.20,0.80,0.25,1.90,1.85,2.50,0.95,0.10,0.85,0.90,0.4121212121,0.06666666667,0,0.04848484848,0,0.05454545455,0.01212121212,0.01818181818,0.0303030303,0.01212121212,0.2121212121,0,0.01818181818,0.01212121212,0.703030303,5.363636364,11.79,0.5939393939,0.04411764706,0.01212121212,0.006060606061,0,0,0,0.06666666667,0.06060606061,0.006060606061,0,0.04242424242,0.04242424242,1.181818182,0.01212121212,0.006060606061,0.006060606061,0.04242424242,0,0.07878787879,0.04242424242,0.07878787879,0,0,0,0,0.2060606061,0.04848484848,0.1090909091,0.01212121212,0.04242424242,0,0.006060606061,0.02424242424,0,0.04242424242,0,0.006060606061,0,0,0.01212121212,0.02424242424,0.01212121212,0,0.006060606061,0,0.03636363636,0.05454545455,0.006060606061,0.08484848485,0.07272727273,0,0.01212121212,0.03636363636,0.01818181818,0,0.02424242424,0.1818181818,0.05454545455,0,0,0.006060606061
www_horisont_ee.ela_455809,1.20,0.45,1.20,1.15,0.55,1.80,1.65,0.50,0.25,1.15,0.10,0.20,0.256684492,0.06951871658,0.1069518717,0.09090909091,0,0.03743315508,0.0320855615,0.02139037433,0.03743315508,0.0320855615,0.1016042781,0,0.05347593583,0,0.7700534759,5.92513369,23.38,0.4973262032,0.2083333333,0.01069518717,0.01069518717,0.01069518717,0,0.01069518717,0.1390374332,0.01604278075,0,0,0.1069518717,0.06417112299,1.909090909,0.01604278075,0,0.01604278075,0.02673796791,0,0.03743315508,0.1016042781,0.1122994652,0,0,0,0.005347593583,0.1390374332,0.192513369,0.04812834225,0.0320855615,0.01069518717,0.02139037433,0.02673796791,0.02673796791,0,0.03743315508,0,0,0,0.005347593583,0.06951871658,0.01069518717,0.03743315508,0.01069518717,0.005347593583,0,0.02673796791,0.04278074866,0.02139037433,0.1229946524,0.1443850267,0,0.01604278075,0.04278074866,0.02139037433,0,0.01069518717,0.04278074866,0.03743315508,0,0,0.005347593583
