file_id;noun;adj;propn;adv;intj;cconj;sconj;adp;det;num;punct;symbol;particle;pron;abbr;TTR;avg_word_len;avr_sent_len;hapax_legomena;coref;see_pron;see_det;1st_pron;2nd_pron;3rd_pron;active_voice;passive_voice;1st_prs_verb;2nd_prs_verb;3rd_prs_verb;core_verb;verbtype_ratio;da_inf;gerund;supine;verb_particle;discourse;pres_tense;past_tense;ind_mood;cond_mood;imp_mood;quot_mood;neg_polarity;nom_case;gen_case;part_case;ill_case;ine_case;ela_case;alla_case;ade_case;abl_case;tra_case;ter_case;ess_case;abe_case;com_case;nsubj;nsubj_cop;modal;acl:relc;csubj;csubj_cop;obj;ccomp;xcomp;obl;nmod;appos;nummod;amod;advcl;voc;cop;conj;cc;yneemid;emoticons
www_snap_ee.ela_623342;0.3223684210526316;0.1118421052631579;0.08552631578947369;0.1118421052631579;0.006578947368421052;0.046052631578947366;0.03289473684210526;0.019736842105263157;0.019736842105263157;0.07236842105263158;0.125;0.006578947368421052;;0.03289473684210526;0.08552631578947369;0.7368421052631579;5.269736842105263;19.0;0.5855263157894737;0.1020408163265306;0.013157894736842105;0.006578947368421052;0.006578947368421052;0.006578947368421052;0.006578947368421052;0.08552631578947369;0.013157894736842105;0.006578947368421052;0.006578947368421052;0.07236842105263158;0.05921052631578947;1.4285714285714286;0.03289473684210526;0.006578947368421052;0.006578947368421052;0.02631578947368421;0.006578947368421052;0.07894736842105263;0.019736842105263157;0.07236842105263158;0.006578947368421052;0.006578947368421052;0.006578947368421052;0.006578947368421052;0.18421052631578946;0.09210526315789473;0.07236842105263158;0.013157894736842105;0.039473684210526314;0.013157894736842105;0.006578947368421052;0.039473684210526314;0.013157894736842105;0.03289473684210526;0.006578947368421052;0.013157894736842105;0.006578947368421052;0.039473684210526314;0.02631578947368421;0.039473684210526314;0.019736842105263157;0.013157894736842105;0.006578947368421052;0.006578947368421052;0.05263157894736842;0.05263157894736842;0.019736842105263157;0.05263157894736842;0.125;0.013157894736842105;0.06578947368421052;0.07894736842105263;0.02631578947368421;0.006578947368421052;0.03289473684210526;0.08552631578947369;0.046052631578947366;0.019736842105263157;0.006578947368421052
unitedkiters_ee.ela_78733;0.2631578947368421;0.12030075187969924;0.015037593984962405;0.15789473684210525;0.007518796992481203;0.08270676691729323;0.022556390977443608;0.03007518796992481;0.03007518796992481;0.045112781954887216;0.10526315789473684;0.007518796992481203;;0.045112781954887216;0.015037593984962405;0.7669172932330827;4.902255639097745;12.09;0.6240601503759399;0.17142857142857143;0.0;0.007518796992481203;0.007518796992481203;0.007518796992481203;0.007518796992481203;0.13533834586466165;0.015037593984962405;0.007518796992481203;0.007518796992481203;0.10526315789473684;0.09022556390977443;3.0;0.015037593984962405;0.015037593984962405;0.022556390977443608;0.015037593984962405;0.007518796992481203;0.045112781954887216;0.09022556390977443;0.12030075187969924;0.007518796992481203;0.007518796992481203;0.007518796992481203;0.022556390977443608;0.24060150375939848;0.07518796992481203;0.06766917293233082;0.022556390977443608;0.03007518796992481;0.03007518796992481;0.007518796992481203;0.015037593984962405;0.007518796992481203;0.007518796992481203;0.007518796992481203;0.007518796992481203;0.007518796992481203;0.045112781954887216;0.03759398496240601;0.05263157894736842;0.045112781954887216;0.007518796992481203;0.007518796992481203;0.015037593984962405;0.03007518796992481;0.09022556390977443;0.015037593984962405;0.06015037593984962;0.09022556390977443;0.007518796992481203;0.045112781954887216;0.06766917293233082;0.015037593984962405;0.007518796992481203;0.05263157894736842;0.09774436090225563;0.08270676691729323;0.007518796992481203;0.007518796992481203
www_kohus_ee.ela_34731;0.30927835051546393;0.08762886597938144;0.0979381443298969;0.05154639175257732;0.005154639175257732;0.04639175257731959;0.015463917525773196;0.05670103092783505;0.010309278350515464;0.07731958762886598;0.13917525773195877;0.005154639175257732;;0.04639175257731959;0.010309278350515464;0.7061855670103093;5.860824742268041;27.71;0.4536082474226804;0.15;0.0;0.005154639175257732;0.005154639175257732;0.005154639175257732;0.02577319587628866;0.09278350515463918;0.03608247422680412;0.005154639175257732;0.005154639175257732;0.061855670103092786;0.020618556701030927;1.8888888888888888;0.015463917525773196;0.010309278350515464;0.015463917525773196;0.02577319587628866;0.005154639175257732;0.030927835051546393;0.08762886597938144;0.09278350515463918;0.005154639175257732;0.005154639175257732;0.005154639175257732;0.015463917525773196;0.18041237113402062;0.1958762886597938;0.05154639175257732;0.015463917525773196;0.04639175257731959;0.03608247422680412;0.020618556701030927;0.041237113402061855;0.015463917525773196;0.015463917525773196;0.005154639175257732;0.005154639175257732;0.010309278350515464;0.010309278350515464;0.05670103092783505;0.005154639175257732;0.02577319587628866;0.020618556701030927;0.005154639175257732;0.005154639175257732;0.06701030927835051;0.04639175257731959;0.015463917525773196;0.18041237113402062;0.08762886597938144;0.005154639175257732;0.061855670103092786;0.06701030927835051;0.020618556701030927;0.005154639175257732;0.005154639175257732;0.07216494845360824;0.04639175257731959;0.005154639175257732;0.005154639175257732
www_unesco_ee.ela_630384;0.34782608695652173;0.13043478260869565;0.09782608695652174;0.021739130434782608;0.010869565217391304;0.07608695652173914;0.021739130434782608;0.03260869565217391;0.021739130434782608;0.021739130434782608;0.17391304347826086;0.010869565217391304;;0.021739130434782608;0.03260869565217391;0.6521739130434783;6.717391304347826;13.14;0.5543478260869565;0.0625;0.0;0.010869565217391304;0.010869565217391304;0.010869565217391304;0.010869565217391304;0.08695652173913043;0.043478260869565216;0.010869565217391304;0.010869565217391304;0.07608695652173914;0.043478260869565216;1.8;0.05434782608695652;0.010869565217391304;0.010869565217391304;0.021739130434782608;0.010869565217391304;0.09782608695652174;0.03260869565217391;0.10869565217391304;0.010869565217391304;0.010869565217391304;0.010869565217391304;0.010869565217391304;0.13043478260869565;0.15217391304347827;0.17391304347826086;0.010869565217391304;0.03260869565217391;0.021739130434782608;0.03260869565217391;0.03260869565217391;0.010869565217391304;0.043478260869565216;0.010869565217391304;0.010869565217391304;0.010869565217391304;0.021739130434782608;0.07608695652173914;0.021739130434782608;0.021739130434782608;0.021739130434782608;0.010869565217391304;0.010869565217391304;0.09782608695652174;0.07608695652173914;0.010869565217391304;0.11956521739130435;0.09782608695652174;0.010869565217391304;0.021739130434782608;0.08695652173913043;0.021739130434782608;0.010869565217391304;0.021739130434782608;0.14130434782608695;0.07608695652173914;0.010869565217391304;0.010869565217391304
uuseesti_ee.ela_112397;0.3132530120481928;0.10843373493975904;0.20481927710843373;0.10843373493975904;0.012048192771084338;0.04819277108433735;0.024096385542168676;0.012048192771084338;0.012048192771084338;0.024096385542168676;0.0963855421686747;0.012048192771084338;;0.03614457831325301;0.07228915662650602;0.7710843373493976;7.506024096385542;27.67;0.6265060240963856;0.11538461538461538;0.0;0.012048192771084338;0.012048192771084338;0.012048192771084338;0.012048192771084338;0.13253012048192772;0.012048192771084338;0.012048192771084338;0.012048192771084338;0.10843373493975904;0.03614457831325301;3.0;0.03614457831325301;0.012048192771084338;0.012048192771084338;0.024096385542168676;0.012048192771084338;0.08433734939759036;0.060240963855421686;0.12048192771084337;0.012048192771084338;0.012048192771084338;0.012048192771084338;0.024096385542168676;0.1927710843373494;0.1927710843373494;0.07228915662650602;0.03614457831325301;0.03614457831325301;0.012048192771084338;0.060240963855421686;0.060240963855421686;0.012048192771084338;0.024096385542168676;0.012048192771084338;0.012048192771084338;0.012048192771084338;0.012048192771084338;0.12048192771084337;0.012048192771084338;0.024096385542168676;0.024096385542168676;0.012048192771084338;0.012048192771084338;0.07228915662650602;0.04819277108433735;0.03614457831325301;0.13253012048192772;0.20481927710843373;0.024096385542168676;0.024096385542168676;0.08433734939759036;0.024096385542168676;0.012048192771084338;0.012048192771084338;0.07228915662650602;0.04819277108433735;0.012048192771084338;0.012048192771084338
forte_delfi_ee.ela_222312;0.3179190751445087;0.08670520231213873;0.09248554913294797;0.057803468208092484;0.005780346820809248;0.04046242774566474;0.05202312138728324;0.017341040462427744;0.017341040462427744;0.023121387283236993;0.15028901734104047;0.005780346820809248;;0.057803468208092484;0.017341040462427744;0.7167630057803468;5.91907514450867;28.83;0.5722543352601156;0.18181818181818182;0.03468208092485549;0.005780346820809248;0.005780346820809248;0.005780346820809248;0.011560693641618497;0.17341040462427745;0.017341040462427744;0.005780346820809248;0.005780346820809248;0.10982658959537572;0.046242774566473986;1.6666666666666667;0.011560693641618497;0.005780346820809248;0.011560693641618497;0.06358381502890173;0.005780346820809248;0.13872832369942195;0.046242774566473986;0.10982658959537572;0.017341040462427744;0.005780346820809248;0.005780346820809248;0.005780346820809248;0.16184971098265896;0.1791907514450867;0.09826589595375723;0.017341040462427744;0.011560693641618497;0.005780346820809248;0.011560693641618497;0.057803468208092484;0.011560693641618497;0.011560693641618497;0.011560693641618497;0.005780346820809248;0.005780346820809248;0.04046242774566474;0.09248554913294797;0.023121387283236993;0.023121387283236993;0.011560693641618497;0.005780346820809248;0.005780346820809248;0.06358381502890173;0.057803468208092484;0.011560693641618497;0.10982658959537572;0.11560693641618497;0.03468208092485549;0.017341040462427744;0.05202312138728324;0.023121387283236993;0.005780346820809248;0.017341040462427744;0.057803468208092484;0.04046242774566474;0.005780346820809248;0.005780346820809248
toompark_pri_ee.ela_458650;0.14705882352941177;0.058823529411764705;0.10784313725490197;0.18627450980392157;0.00980392156862745;0.0392156862745098;0.0196078431372549;0.029411764705882353;0.029411764705882353;0.00980392156862745;0.14705882352941177;0.00980392156862745;;0.10784313725490197;0.00980392156862745;0.7647058823529411;5.029411764705882;12.75;0.6372549019607843;0.7333333333333334;0.0392156862745098;0.00980392156862745;0.0196078431372549;0.00980392156862745;0.029411764705882353;0.20588235294117646;0.00980392156862745;0.029411764705882353;0.00980392156862745;0.09803921568627451;0.1568627450980392;1.3;0.0392156862745098;0.00980392156862745;0.0196078431372549;0.06862745098039216;0.00980392156862745;0.13725490196078433;0.06862745098039216;0.13725490196078433;0.00980392156862745;0.00980392156862745;0.00980392156862745;0.029411764705882353;0.18627450980392157;0.08823529411764706;0.049019607843137254;0.0196078431372549;0.0196078431372549;0.029411764705882353;0.00980392156862745;0.029411764705882353;0.00980392156862745;0.0392156862745098;0.00980392156862745;0.00980392156862745;0.0196078431372549;0.029411764705882353;0.0784313725490196;0.0196078431372549;0.09803921568627451;0.00980392156862745;0.0196078431372549;0.00980392156862745;0.06862745098039216;0.0392156862745098;0.029411764705882353;0.08823529411764706;0.049019607843137254;0.0196078431372549;0.00980392156862745;0.0392156862745098;0.0196078431372549;0.00980392156862745;0.029411764705882353;0.0784313725490196;0.0392156862745098;0.00980392156862745;0.00980392156862745
valitsus_ee.ela_132104;0.45925925925925926;0.1259259259259259;0.037037037037037035;0.037037037037037035;0.007407407407407408;0.07407407407407407;0.014814814814814815;0.014814814814814815;0.022222222222222223;0.007407407407407408;0.1259259259259259;0.007407407407407408;;0.044444444444444446;0.007407407407407408;0.725925925925926;7.770370370370371;19.29;0.562962962962963;0.09677419354838711;0.014814814814814815;0.007407407407407408;0.007407407407407408;0.007407407407407408;0.007407407407407408;0.11851851851851852;0.05925925925925926;0.007407407407407408;0.007407407407407408;0.05925925925925926;0.022222222222222223;0.5882352941176471;0.037037037037037035;0.014814814814814815;0.007407407407407408;0.0962962962962963;0.007407407407407408;0.14074074074074075;0.037037037037037035;0.08148148148148149;0.007407407407407408;0.007407407407407408;0.007407407407407408;0.007407407407407408;0.1037037037037037;0.28888888888888886;0.1259259259259259;0.007407407407407408;0.05185185185185185;0.02962962962962963;0.022222222222222223;0.014814814814814815;0.014814814814814815;0.014814814814814815;0.007407407407407408;0.007407407407407408;0.007407407407407408;0.037037037037037035;0.044444444444444446;0.014814814814814815;0.014814814814814815;0.02962962962962963;0.007407407407407408;0.007407407407407408;0.11851851851851852;0.07407407407407407;0.022222222222222223;0.08888888888888889;0.2074074074074074;0.007407407407407408;0.007407407407407408;0.044444444444444446;0.007407407407407408;0.007407407407407408;0.014814814814814815;0.1037037037037037;0.07407407407407407;0.007407407407407408;0.007407407407407408
www_vnl_ee.ela_670256;0.2682926829268293;0.042682926829268296;0.18292682926829268;0.06097560975609756;0.006097560975609756;0.042682926829268296;0.036585365853658534;0.03048780487804878;0.042682926829268296;0.006097560975609756;0.12195121951219512;0.006097560975609756;;0.06707317073170732;0.03048780487804878;0.6585365853658537;6.091463414634147;20.5;0.4024390243902439;0.25;0.018292682926829267;0.018292682926829267;0.006097560975609756;0.006097560975609756;0.03048780487804878;0.10975609756097561;0.04878048780487805;0.006097560975609756;0.006097560975609756;0.07926829268292683;0.04878048780487805;2.375;0.018292682926829267;0.012195121951219513;0.006097560975609756;0.036585365853658534;0.006097560975609756;0.06097560975609756;0.0975609756097561;0.12195121951219512;0.006097560975609756;0.006097560975609756;0.006097560975609756;0.04878048780487805;0.17073170731707318;0.17682926829268292;0.06707317073170732;0.012195121951219513;0.036585365853658534;0.012195121951219513;0.012195121951219513;0.042682926829268296;0.006097560975609756;0.024390243902439025;0.006097560975609756;0.006097560975609756;0.006097560975609756;0.036585365853658534;0.07317073170731707;0.024390243902439025;0.042682926829268296;0.018292682926829267;0.006097560975609756;0.006097560975609756;0.06097560975609756;0.054878048780487805;0.024390243902439025;0.11585365853658537;0.15853658536585366;0.042682926829268296;0.018292682926829267;0.018292682926829267;0.018292682926829267;0.006097560975609756;0.024390243902439025;0.04878048780487805;0.042682926829268296;0.006097560975609756;0.006097560975609756
www_eestigiid_ee.ela_530847;0.2857142857142857;0.10204081632653061;0.13877551020408163;0.061224489795918366;0.004081632653061225;0.024489795918367346;0.004081632653061225;0.012244897959183673;0.012244897959183673;0.08979591836734693;0.19183673469387755;0.004081632653061225;;0.02857142857142857;0.05714285714285714;0.5755102040816327;4.9918367346938775;22.27;0.4122448979591837;0.1;0.02040816326530612;0.00816326530612245;0.004081632653061225;0.004081632653061225;0.004081632653061225;0.10204081632653061;0.00816326530612245;0.004081632653061225;0.004081632653061225;0.07755102040816327;0.06938775510204082;4.0;0.004081632653061225;0.004081632653061225;0.004081632653061225;0.024489795918367346;0.004081632653061225;0.09795918367346938;0.012244897959183673;0.08163265306122448;0.004081632653061225;0.004081632653061225;0.00816326530612245;0.00816326530612245;0.24489795918367346;0.11836734693877551;0.05714285714285714;0.004081632653061225;0.053061224489795916;0.024489795918367346;0.012244897959183673;0.024489795918367346;0.004081632653061225;0.024489795918367346;0.004081632653061225;0.00816326530612245;0.00816326530612245;0.00816326530612245;0.02857142857142857;0.08163265306122448;0.0163265306122449;0.00816326530612245;0.004081632653061225;0.004081632653061225;0.0163265306122449;0.024489795918367346;0.012244897959183673;0.07346938775510205;0.11428571428571428;0.00816326530612245;0.08979591836734693;0.0653061224489796;0.004081632653061225;0.004081632653061225;0.05714285714285714;0.10612244897959183;0.024489795918367346;0.004081632653061225;0.004081632653061225
www_director_ee.ela_529643;0.2804232804232804;0.1111111111111111;0.037037037037037035;0.10582010582010581;0.005291005291005291;0.0582010582010582;0.021164021164021163;0.031746031746031744;0.031746031746031744;0.021164021164021163;0.15873015873015872;0.005291005291005291;;0.07936507936507936;0.005291005291005291;0.7037037037037037;5.64021164021164;21.0;0.544973544973545;0.2830188679245283;0.010582010582010581;0.005291005291005291;0.015873015873015872;0.010582010582010581;0.005291005291005291;0.10052910052910052;0.031746031746031744;0.031746031746031744;0.005291005291005291;0.06878306878306878;0.0582010582010582;1.7;0.026455026455026454;0.005291005291005291;0.005291005291005291;0.037037037037037035;0.005291005291005291;0.047619047619047616;0.08465608465608465;0.09523809523809523;0.005291005291005291;0.005291005291005291;0.005291005291005291;0.005291005291005291;0.14814814814814814;0.20634920634920634;0.05291005291005291;0.005291005291005291;0.031746031746031744;0.015873015873015872;0.037037037037037035;0.031746031746031744;0.010582010582010581;0.010582010582010581;0.005291005291005291;0.010582010582010581;0.005291005291005291;0.005291005291005291;0.042328042328042326;0.015873015873015872;0.010582010582010581;0.015873015873015872;0.010582010582010581;0.010582010582010581;0.07936507936507936;0.0582010582010582;0.005291005291005291;0.10582010582010581;0.12698412698412698;0.010582010582010581;0.021164021164021163;0.0582010582010582;0.015873015873015872;0.005291005291005291;0.021164021164021163;0.07407407407407407;0.0582010582010582;0.005291005291005291;0.005291005291005291
www_auto24_ee.ela_469677;0.19805194805194806;0.05194805194805195;0.003246753246753247;0.19155844155844157;0.006493506493506494;0.03571428571428571;0.05519480519480519;0.02922077922077922;0.012987012987012988;0.012987012987012988;0.1396103896103896;0.003246753246753247;;0.09415584415584416;0.00974025974025974;0.6461038961038961;4.642857142857143;17.11;0.4318181818181818;0.47540983606557374;0.01948051948051948;0.006493506493506494;0.006493506493506494;0.025974025974025976;0.02922077922077922;0.17532467532467533;0.006493506493506494;0.00974025974025974;0.022727272727272728;0.07142857142857142;0.09740259740259741;1.625;0.02922077922077922;0.006493506493506494;0.03896103896103896;0.016233766233766232;0.006493506493506494;0.1266233766233766;0.01948051948051948;0.11363636363636363;0.016233766233766232;0.006493506493506494;0.003246753246753247;0.022727272727272728;0.14285714285714285;0.07142857142857142;0.06168831168831169;0.04220779220779221;0.032467532467532464;0.003246753246753247;0.006493506493506494;0.01948051948051948;0.00974025974025974;0.012987012987012988;0.003246753246753247;0.003246753246753247;0.003246753246753247;0.00974025974025974;0.07142857142857142;0.01948051948051948;0.048701298701298704;0.003246753246753247;0.003246753246753247;0.006493506493506494;0.05519480519480519;0.045454545454545456;0.022727272727272728;0.07792207792207792;0.04220779220779221;0.006493506493506494;0.00974025974025974;0.04220779220779221;0.045454545454545456;0.003246753246753247;0.02922077922077922;0.06168831168831169;0.03571428571428571;0.003246753246753247;0.003246753246753247
stiimul_ee.ela_330566;0.28289473684210525;0.08552631578947369;0.07236842105263158;0.13815789473684212;0.006578947368421052;0.05921052631578947;0.019736842105263157;0.039473684210526314;0.013157894736842105;0.013157894736842105;0.1513157894736842;0.006578947368421052;;0.046052631578947366;0.019736842105263157;0.7302631578947368;5.993421052631579;19.0;0.5328947368421053;0.1627906976744186;0.006578947368421052;0.006578947368421052;0.013157894736842105;0.006578947368421052;0.013157894736842105;0.13815789473684212;0.039473684210526314;0.006578947368421052;0.006578947368421052;0.10526315789473684;0.07236842105263158;1.8888888888888888;0.013157894736842105;0.006578947368421052;0.013157894736842105;0.05263157894736842;0.006578947368421052;0.1118421052631579;0.05921052631578947;0.11842105263157894;0.006578947368421052;0.006578947368421052;0.006578947368421052;0.013157894736842105;0.21710526315789475;0.13815789473684212;0.019736842105263157;0.019736842105263157;0.013157894736842105;0.006578947368421052;0.019736842105263157;0.02631578947368421;0.006578947368421052;0.013157894736842105;0.006578947368421052;0.006578947368421052;0.013157894736842105;0.039473684210526314;0.06578947368421052;0.046052631578947366;0.02631578947368421;0.019736842105263157;0.006578947368421052;0.006578947368421052;0.03289473684210526;0.06578947368421052;0.019736842105263157;0.1118421052631579;0.07894736842105263;0.019736842105263157;0.006578947368421052;0.02631578947368421;0.013157894736842105;0.006578947368421052;0.046052631578947366;0.08552631578947369;0.05921052631578947;0.006578947368421052;0.006578947368421052
www_pealinn_ee.ela_132426;0.2903225806451613;0.08294930875576037;0.10599078341013825;0.16589861751152074;0.004608294930875576;0.018433179723502304;0.02304147465437788;0.009216589861751152;0.018433179723502304;0.06451612903225806;0.12442396313364056;0.009216589861751152;;0.03225806451612903;0.03225806451612903;0.7557603686635944;6.124423963133641;13.56;0.511520737327189;0.1111111111111111;0.009216589861751152;0.013824884792626729;0.004608294930875576;0.004608294930875576;0.004608294930875576;0.10599078341013825;0.018433179723502304;0.009216589861751152;0.004608294930875576;0.055299539170506916;0.04608294930875576;2.0;0.013824884792626729;0.004608294930875576;0.004608294930875576;0.03686635944700461;0.004608294930875576;0.11059907834101383;0.013824884792626729;0.08294930875576037;0.004608294930875576;0.004608294930875576;0.009216589861751152;0.027649769585253458;0.1382488479262673;0.17050691244239632;0.05069124423963134;0.013824884792626729;0.018433179723502304;0.03686635944700461;0.018433179723502304;0.02304147465437788;0.004608294930875576;0.027649769585253458;0.009216589861751152;0.004608294930875576;0.009216589861751152;0.04608294930875576;0.04608294930875576;0.013824884792626729;0.02304147465437788;0.004608294930875576;0.009216589861751152;0.004608294930875576;0.05069124423963134;0.018433179723502304;0.009216589861751152;0.0967741935483871;0.18433179723502305;0.004608294930875576;0.055299539170506916;0.04608294930875576;0.013824884792626729;0.004608294930875576;0.02304147465437788;0.02304147465437788;0.018433179723502304;0.004608294930875576;0.004608294930875576
www_delfi_ee.ela_361703;0.2684931506849315;0.06301369863013699;0.0136986301369863;0.0821917808219178;0.005479452054794521;0.038356164383561646;0.03287671232876712;0.03561643835616438;0.021917808219178082;0.0547945205479452;0.14246575342465753;0.0027397260273972603;;0.052054794520547946;0.01643835616438356;0.6356164383561644;5.1068493150684935;17.38;0.4246575342465753;0.19387755102040816;0.019178082191780823;0.00821917808219178;0.0027397260273972603;0.0027397260273972603;0.010958904109589041;0.17534246575342466;0.010958904109589041;0.0027397260273972603;0.01643835616438356;0.09315068493150686;0.10410958904109589;1.5625;0.0410958904109589;0.00821917808219178;0.021917808219178082;0.0273972602739726;0.005479452054794521;0.15342465753424658;0.0136986301369863;0.11232876712328767;0.0136986301369863;0.019178082191780823;0.0027397260273972603;0.024657534246575342;0.21095890410958903;0.07397260273972603;0.0547945205479452;0.021917808219178082;0.01643835616438356;0.005479452054794521;0.024657534246575342;0.0136986301369863;0.010958904109589041;0.005479452054794521;0.0027397260273972603;0.0027397260273972603;0.0027397260273972603;0.010958904109589041;0.0821917808219178;0.0136986301369863;0.06027397260273973;0.00821917808219178;0.0027397260273972603;0.0027397260273972603;0.052054794520547946;0.04657534246575343;0.030136986301369864;0.0958904109589041;0.052054794520547946;0.005479452054794521;0.021917808219178082;0.030136986301369864;0.030136986301369864;0.0027397260273972603;0.030136986301369864;0.07123287671232877;0.0410958904109589;0.0027397260273972603;0.0027397260273972603
forte_delfi_ee.ela_88079;0.26804123711340205;0.06701030927835051;0.015463917525773196;0.17525773195876287;0.005154639175257732;0.061855670103092786;0.020618556701030927;0.02577319587628866;0.02577319587628866;0.015463917525773196;0.13402061855670103;0.005154639175257732;;0.041237113402061855;0.005154639175257732;0.7164948453608248;5.675257731958763;12.93;0.5360824742268041;0.15384615384615385;0.02577319587628866;0.015463917525773196;0.005154639175257732;0.005154639175257732;0.005154639175257732;0.15463917525773196;0.015463917525773196;0.020618556701030927;0.005154639175257732;0.10309278350515463;0.10309278350515463;1.8571428571428572;0.04639175257731959;0.010309278350515464;0.010309278350515464;0.02577319587628866;0.005154639175257732;0.14948453608247422;0.015463917525773196;0.12886597938144329;0.015463917525773196;0.005154639175257732;0.005154639175257732;0.015463917525773196;0.19072164948453607;0.08762886597938144;0.06701030927835051;0.010309278350515464;0.015463917525773196;0.015463917525773196;0.010309278350515464;0.020618556701030927;0.005154639175257732;0.005154639175257732;0.005154639175257732;0.010309278350515464;0.005154639175257732;0.030927835051546393;0.041237113402061855;0.04639175257731959;0.041237113402061855;0.005154639175257732;0.010309278350515464;0.010309278350515464;0.06701030927835051;0.06701030927835051;0.02577319587628866;0.061855670103092786;0.06701030927835051;0.005154639175257732;0.015463917525773196;0.030927835051546393;0.020618556701030927;0.005154639175257732;0.04639175257731959;0.06701030927835051;0.061855670103092786;0.005154639175257732;0.005154639175257732
bhr_balanss_ee.ela_565106;0.25;0.09782608695652174;0.07065217391304347;0.11956521739130435;0.005434782608695652;0.03804347826086957;0.043478260869565216;0.016304347826086956;0.02717391304347826;0.005434782608695652;0.14130434782608695;0.005434782608695652;;0.07608695652173914;0.005434782608695652;0.7119565217391305;5.896739130434782;23.0;0.5869565217391305;0.30434782608695654;0.02717391304347826;0.005434782608695652;0.010869565217391304;0.005434782608695652;0.005434782608695652;0.16304347826086957;0.016304347826086956;0.016304347826086956;0.005434782608695652;0.11413043478260869;0.05434782608695652;2.5;0.021739130434782608;0.010869565217391304;0.010869565217391304;0.03260869565217391;0.005434782608695652;0.07608695652173914;0.09782608695652174;0.13043478260869565;0.016304347826086956;0.005434782608695652;0.005434782608695652;0.016304347826086956;0.17391304347826086;0.15217391304347827;0.021739130434782608;0.016304347826086956;0.03260869565217391;0.016304347826086956;0.02717391304347826;0.021739130434782608;0.005434782608695652;0.02717391304347826;0.005434782608695652;0.016304347826086956;0.005434782608695652;0.021739130434782608;0.08695652173913043;0.02717391304347826;0.02717391304347826;0.016304347826086956;0.010869565217391304;0.005434782608695652;0.05434782608695652;0.05434782608695652;0.021739130434782608;0.11413043478260869;0.08695652173913043;0.010869565217391304;0.005434782608695652;0.06521739130434782;0.021739130434782608;0.005434782608695652;0.02717391304347826;0.05434782608695652;0.03804347826086957;0.005434782608695652;0.005434782608695652
www_ilm_err_ee.ela_196894;0.35526315789473684;0.06578947368421052;0.17763157894736842;0.07236842105263158;0.006578947368421052;0.039473684210526314;0.013157894736842105;0.05921052631578947;0.013157894736842105;0.046052631578947366;0.09210526315789473;0.006578947368421052;;0.03289473684210526;0.02631578947368421;0.8026315789473685;6.440789473684211;15.2;0.6381578947368421;0.09259259259259259;0.0;0.006578947368421052;0.006578947368421052;0.006578947368421052;0.02631578947368421;0.11842105263157894;0.03289473684210526;0.006578947368421052;0.006578947368421052;0.08552631578947369;0.02631578947368421;2.0;0.006578947368421052;0.006578947368421052;0.013157894736842105;0.046052631578947366;0.006578947368421052;0.03289473684210526;0.1118421052631579;0.09868421052631579;0.006578947368421052;0.006578947368421052;0.006578947368421052;0.006578947368421052;0.16447368421052633;0.24342105263157895;0.03289473684210526;0.02631578947368421;0.06578947368421052;0.013157894736842105;0.02631578947368421;0.046052631578947366;0.013157894736842105;0.019736842105263157;0.006578947368421052;0.013157894736842105;0.006578947368421052;0.039473684210526314;0.05921052631578947;0.006578947368421052;0.013157894736842105;0.006578947368421052;0.006578947368421052;0.006578947368421052;0.07236842105263158;0.039473684210526314;0.019736842105263157;0.20394736842105263;0.18421052631578946;0.013157894736842105;0.03289473684210526;0.03289473684210526;0.006578947368421052;0.006578947368421052;0.006578947368421052;0.039473684210526314;0.039473684210526314;0.006578947368421052;0.006578947368421052
rahvahaal_delfi_ee.ela_388979;0.22458628841607564;0.09692671394799054;0.018912529550827423;0.09456264775413711;0.002364066193853428;0.030732860520094562;0.03546099290780142;0.016548463356973995;0.02127659574468085;0.02127659574468085;0.17257683215130024;0.002364066193853428;;0.09929078014184398;0.002364066193853428;0.6761229314420804;5.23404255319149;12.82;0.41843971631205673;0.4421052631578948;0.016548463356973995;0.004728132387706856;0.02127659574468085;0.009456264775413711;0.018912529550827423;0.15130023640661938;0.01182033096926714;0.016548463356973995;0.026004728132387706;0.06619385342789598;0.08037825059101655;1.6451612903225807;0.03309692671394799;0.0070921985815602835;0.0070921985815602835;0.03546099290780142;0.002364066193853428;0.0851063829787234;0.07328605200945626;0.10874704491725769;0.009456264775413711;0.009456264775413711;0.002364066193853428;0.018912529550827423;0.17257683215130024;0.10874704491725769;0.061465721040189124;0.014184397163120567;0.01182033096926714;0.026004728132387706;0.016548463356973995;0.03546099290780142;0.004728132387706856;0.018912529550827423;0.0070921985815602835;0.004728132387706856;0.004728132387706856;0.016548463356973995;0.04491725768321513;0.02364066193853428;0.04018912529550828;0.018912529550827423;0.002364066193853428;0.009456264775413711;0.061465721040189124;0.037825059101654845;0.030732860520094562;0.09219858156028368;0.07328605200945626;0.002364066193853428;0.009456264775413711;0.04964539007092199;0.03309692671394799;0.002364066193853428;0.030732860520094562;0.028368794326241134;0.030732860520094562;0.002364066193853428;0.002364066193853428
