file_id;noun;adj;propn;adv;intj;cconj;sconj;adp;det;num;punct;symbol;pron;abbr;TTR;avg_word_len;avr_sent_len;hapax_legomena;coref;see_pron;see_det;1st_pron;2nd_pron;3rd_pron;active_voice;passive_voice;1st_prs_verb;2nd_prs_verb;3rd_prs_verb;core_verb;verbtype_ratio;da_inf;gerund;supine;verb_particle;discourse;pres_tense;past_tense;ind_mood;cond_mood;imp_mood;quot_mood;neg_polarity;nom_case;gen_case;part_case;ill_case;ine_case;ela_case;alla_case;ade_case;abl_case;tra_case;ter_case;ess_case;abe_case;com_case;nsubj;nsubj_cop;modal;acl:relc;csubj;csubj_cop;obj;ccomp;xcomp;obl;nmod;appos;nummod;amod;advcl;voc;cop;conj;cc;yneemid
arhiiv_koolielu_ee.ela_481254;0.275449101796407;0.0838323353293413;0;0.101796407185629;0;0.0479041916167665;0.0239520958083832;0.0179640718562874;0.0239520958083832;0;0.161676646706587;0;0.0538922155688623;0.00598802395209581;0.70059880239521;5.08982035928144;16.7;0.48502994011976;0.195652173913043;0.00598802395209581;0.0119760479041916;0.00598802395209581;0.00598802395209581;0.00598802395209581;0.143712574850299;0.0179640718562874;0.00598802395209581;0.00598802395209581;0.0598802395209581;0.0898203592814371;1.26666666666667;0.0419161676646707;0;0.0179640718562874;0.029940119760479;0;0.131736526946108;0.0119760479041916;0.101796407185629;0.0119760479041916;0;0;0.0419161676646707;0.179640718562874;0.0538922155688623;0.0598802395209581;0.0119760479041916;0.0538922155688623;0.0179640718562874;0;0.029940119760479;0.00598802395209581;0;0;0;0.00598802395209581;0.0179640718562874;0.0479041916167665;0.0359281437125748;0.0538922155688623;0;0;0;0.0359281437125748;0.0598802395209581;0.0179640718562874;0.0898203592814371;0.0479041916167665;0;0;0.0419161676646707;0.029940119760479;0;0.0359281437125748;0.0958083832335329;0.0479041916167665;0
ylle_mrt_ee.ela_101705;0.228125;0.0625;0.03125;0.109375;0.003125;0.053125;0.03125;0.025;0.05625;0.003125;0.159375;0;0.06875;0.003125;0.65625;5.05625;13.33;0.490625;0.301369863013699;0.009375;0.021875;0.034375;0;0.003125;0.1375;0.0125;0.021875;0.00625;0.053125;0.065625;2.375;0.015625;0.003125;0.009375;0.021875;0.003125;0.0875;0.053125;0.1;0.0125;0.00625;0;0.01875;0.19375;0.078125;0.065625;0.003125;0.040625;0.0125;0.015625;0.015625;0;0.009375;0.003125;0;0;0.0125;0.05;0.025;0.0375;0.00625;0.003125;0;0.05;0.065625;0.015625;0.084375;0.05;0.003125;0;0.028125;0.01875;0;0.025;0.05625;0.053125;0
www_nami-nami_ee.ela_173054;0.297520661157025;0.0661157024793388;0.0165289256198347;0.0909090909090909;0;0.0743801652892562;0.0330578512396694;0.0247933884297521;0;0.0247933884297521;0.15702479338843;0;0.00826446280991736;0;0.669421487603306;5.11570247933884;10.08;0.446280991735537;0.0277777777777778;0.00826446280991736;0;0;0;0;0.190082644628099;0.0165289256198347;0;0.15702479338843;0.0330578512396694;0.0495867768595041;5.75;0.00826446280991736;0.00826446280991736;0;0.0165289256198347;0;0.181818181818182;0.0247933884297521;0.0413223140495868;0;0.148760330578512;0;0;0.173553719008264;0.0413223140495868;0.0413223140495868;0.00826446280991736;0.0247933884297521;0;0;0.0330578512396694;0.00826446280991736;0.0165289256198347;0.0247933884297521;0;0;0.0165289256198347;0.0165289256198347;0.0165289256198347;0;0;0;0;0.0991735537190083;0.0743801652892562;0.0165289256198347;0.140495867768595;0;0;0.0247933884297521;0.0330578512396694;0.0413223140495868;0;0.0165289256198347;0.0991735537190083;0.0743801652892562;0
valitsus_ee.ela_480708;0.184313725490196;0.0392156862745098;0.0784313725490196;0.101960784313725;0;0.0509803921568627;0.0235294117647059;0.0274509803921569;0.0274509803921569;0.0156862745098039;0.125490196078431;0;0.125490196078431;0.00392156862745098;0.654901960784314;4.95686274509804;17;0.380392156862745;0.680851063829787;0.00392156862745098;0.00392156862745098;0.0549019607843137;0;0.00784313725490196;0.129411764705882;0.0196078431372549;0.0392156862745098;0;0.0509803921568627;0.0705882352941176;2;0.0352941176470588;0.00392156862745098;0.00784313725490196;0.0156862745098039;0;0.0862745098039216;0.0549019607843137;0.125490196078431;0;0;0;0.0235294117647059;0.125490196078431;0.149019607843137;0.0431372549019608;0.00392156862745098;0.0313725490196078;0.0117647058823529;0.0352941176470588;0.0196078431372549;0;0.0274509803921569;0;0;0;0.00392156862745098;0.0627450980392157;0.0156862745098039;0.0352941176470588;0.0274509803921569;0.00784313725490196;0;0.0431372549019608;0.0588235294117647;0.0313725490196078;0.117647058823529;0.0901960784313726;0.00392156862745098;0.00784313725490196;0.0196078431372549;0.0196078431372549;0;0.0196078431372549;0.0627450980392157;0.0509803921568627;0
et_wikipedia_org.ela_219301;0.31;0.07;0;0.06;0;0.05;0.02;0.01;0.04;0.01;0.13;0;0.1;0;0.71;5.98;14.29;0.38;0.32258064516129;0.05;0;0;0;0;0.14;0.03;0;0;0.11;0.06;2.5;0.02;0.02;0;0.02;0;0.15;0.02;0.14;0;0;0.01;0.01;0.14;0.11;0.11;0;0.07;0.01;0;0.03;0;0.03;0;0;0;0.02;0.04;0.04;0.02;0.01;0;0;0.1;0.05;0.04;0.08;0.1;0;0.01;0.03;0.03;0;0.04;0.05;0.05;0
www_lounaleht_ee.ela_576969;0.296296296296296;0.0740740740740741;0.0833333333333333;0.0555555555555556;0;0.037037037037037;0.00925925925925926;0.0185185185185185;0.0555555555555556;0.037037037037037;0.157407407407407;0;0.0277777777777778;0;0.787037037037037;5.60185185185185;21.6;0.62037037037037;0.09375;0;0.0277777777777778;0;0;0;0.0833333333333333;0.037037037037037;0;0;0.0740740740740741;0.0555555555555556;6.5;0.0185185185185185;0;0;0;0;0.0925925925925926;0.0277777777777778;0.111111111111111;0.00925925925925926;0;0;0.00925925925925926;0.157407407407407;0.175925925925926;0.0555555555555556;0.00925925925925926;0.037037037037037;0.0185185185185185;0.0462962962962963;0.037037037037037;0;0;0;0;0;0.0185185185185185;0.0555555555555556;0.0277777777777778;0.0185185185185185;0.0185185185185185;0;0;0.0462962962962963;0.037037037037037;0;0.138888888888889;0.0833333333333333;0.00925925925925926;0.037037037037037;0.0648148148148148;0;0;0.0277777777777778;0.0462962962962963;0.037037037037037;0
www_vorumaateataja_ee.ela_494965;0.299363057324841;0.0828025477707006;0.0382165605095541;0.0828025477707006;0;0.0254777070063694;0.0254777070063694;0.0509554140127389;0.0127388535031847;0.0254777070063694;0.133757961783439;0;0.0573248407643312;0;0.738853503184713;5.3312101910828;22.43;0.503184713375796;0.191489361702128;0.0254777070063694;0.00636942675159236;0;0;0;0.121019108280255;0.0191082802547771;0;0;0.0764331210191083;0.0955414012738854;1.23076923076923;0.0382165605095541;0.00636942675159236;0.0127388535031847;0.0254777070063694;0;0.0955414012738854;0.0318471337579618;0.0955414012738854;0.00636942675159236;0;0;0.0191082802547771;0.171974522292994;0.127388535031847;0.0700636942675159;0.0127388535031847;0.0191082802547771;0.0318471337579618;0.0127388535031847;0.0318471337579618;0;0.00636942675159236;0;0.00636942675159236;0;0.00636942675159236;0.0573248407643312;0.0191082802547771;0.0127388535031847;0.0127388535031847;0.0127388535031847;0;0.0573248407643312;0.0254777070063694;0.0127388535031847;0.127388535031847;0.0828025477707006;0.0127388535031847;0.0254777070063694;0.0445859872611465;0.0382165605095541;0;0.0254777070063694;0.0254777070063694;0.0254777070063694;0
uudised_err_ee.ela_541051;0.25;0.102941176470588;0.0686274509803922;0.0833333333333333;0;0.0147058823529412;0.0196078431372549;0.0343137254901961;0.0245098039215686;0.0147058823529412;0.17156862745098;0;0.0490196078431373;0.00490196078431373;0.691176470588235;5.45098039215686;20.4;0.397058823529412;0.196078431372549;0.0147058823529412;0.00980392156862745;0.00490196078431373;0;0.0147058823529412;0.122549019607843;0.0147058823529412;0.00490196078431373;0;0.0784313725490196;0.0686274509803922;1.75;0.0245098039215686;0;0.00490196078431373;0.0294117647058823;0;0.053921568627451;0.0784313725490196;0.0980392156862745;0.00490196078431373;0;0;0.0147058823529412;0.186274509803922;0.102941176470588;0.0735294117647059;0.00980392156862745;0.0441176470588235;0.0147058823529412;0.00490196078431373;0.0343137254901961;0;0.00490196078431373;0;0;0;0.00980392156862745;0.053921568627451;0.0294117647058823;0.0490196078431373;0.00980392156862745;0;0;0.0392156862745098;0.0147058823529412;0;0.147058823529412;0.053921568627451;0.0147058823529412;0.0147058823529412;0.0833333333333333;0.0147058823529412;0;0.0245098039215686;0.0245098039215686;0.0147058823529412;0
www_eestisport_ee.ela_196071;0.318840579710145;0.036231884057971;0.072463768115942;0.0434782608695652;0;0.0217391304347826;0.0144927536231884;0.0217391304347826;0.0072463768115942;0.152173913043478;0.166666666666667;0.0072463768115942;0.0217391304347826;0.0072463768115942;0.688405797101449;5.57246376811594;23;0.5;0.0681818181818182;0;0.0072463768115942;0;0;0;0.108695652173913;0;0;0;0.0869565217391304;0.0289855072463768;4.33333333333333;0;0.0072463768115942;0;0.0144927536231884;0;0.0289855072463768;0.0797101449275362;0.0869565217391304;0.0072463768115942;0;0;0;0.181159420289855;0.173913043478261;0.0434782608695652;0;0.0144927536231884;0.0072463768115942;0.0217391304347826;0.0507246376811594;0;0.0144927536231884;0;0;0;0.036231884057971;0.072463768115942;0.0072463768115942;0.0144927536231884;0.0144927536231884;0;0;0.0217391304347826;0.0289855072463768;0;0.152173913043478;0.130434782608696;0;0.072463768115942;0.036231884057971;0.0072463768115942;0;0.0144927536231884;0.0579710144927536;0.0217391304347826;0
arvamusaed_ee.ela_6007;0.293706293706294;0.111888111888112;0;0.104895104895105;0;0.027972027972028;0.034965034965035;0.041958041958042;0.00699300699300699;0.020979020979021;0.118881118881119;0;0.0559440559440559;0;0.797202797202797;6.4965034965035;23.83;0.65034965034965;0.190476190476191;0.00699300699300699;0;0.027972027972028;0;0;0.153846153846154;0.013986013986014;0.020979020979021;0;0.041958041958042;0.0769230769230769;0.928571428571429;0.020979020979021;0;0.00699300699300699;0.0699300699300699;0;0.0629370629370629;0.0979020979020979;0.0909090909090909;0;0;0;0.027972027972028;0.0629370629370629;0.153846153846154;0.0839160839160839;0.020979020979021;0.034965034965035;0;0.027972027972028;0.048951048951049;0;0.020979020979021;0;0.013986013986014;0;0.020979020979021;0.027972027972028;0;0.034965034965035;0;0.013986013986014;0.00699300699300699;0.0629370629370629;0.034965034965035;0.013986013986014;0.13986013986014;0.104895104895105;0;0.020979020979021;0.0839160839160839;0.034965034965035;0;0.013986013986014;0.034965034965035;0.027972027972028;0
www_helen_ee.ela_520035;0.412121212121212;0.0666666666666667;0;0.0484848484848485;0;0.0545454545454545;0.0121212121212121;0.0181818181818182;0.0303030303030303;0.0121212121212121;0.212121212121212;0;0.0181818181818182;0.0121212121212121;0.703030303030303;5.36363636363636;11.79;0.593939393939394;0.0441176470588235;0.0121212121212121;0.00606060606060606;0;0;0;0.0666666666666667;0.0606060606060606;0.00606060606060606;0;0.0424242424242424;0.0424242424242424;1.18181818181818;0.0121212121212121;0.00606060606060606;0.00606060606060606;0.0424242424242424;0;0.0787878787878788;0.0424242424242424;0.0787878787878788;0;0;0;0;0.206060606060606;0.0484848484848485;0.109090909090909;0.0121212121212121;0.0424242424242424;0;0.00606060606060606;0.0242424242424242;0;0.0424242424242424;0;0.00606060606060606;0;0;0.0121212121212121;0.0242424242424242;0.0121212121212121;0;0.00606060606060606;0;0.0363636363636364;0.0545454545454545;0.00606060606060606;0.0848484848484848;0.0727272727272727;0;0.0121212121212121;0.0363636363636364;0.0181818181818182;0;0.0242424242424242;0.181818181818182;0.0545454545454545;0
www_vm_ee.ela_81604;0.297071129707113;0.096234309623431;0.125523012552301;0.0627615062761506;0;0.0543933054393305;0.00836820083682008;0.0251046025104602;0.00836820083682008;0.00836820083682008;0.125523012552301;0;0.0167364016736402;0.0125523012552301;0.728033472803347;6.58995815899582;14.06;0.573221757322176;0.0563380281690141;0;0.00418410041841004;0;0;0;0.096234309623431;0.00418410041841004;0;0.00418410041841004;0.0543933054393305;0.0753138075313808;0.666666666666667;0.0753138075313808;0.0125523012552301;0.00418410041841004;0.0209205020920502;0;0.0878661087866109;0.00836820083682008;0.0585774058577406;0.0167364016736402;0;0;0;0.104602510460251;0.150627615062762;0.133891213389121;0.0167364016736402;0.0418410041841004;0.0167364016736402;0.00418410041841004;0.0334728033472803;0;0.0251046025104602;0.00418410041841004;0;0;0.00836820083682008;0.0418410041841004;0.00418410041841004;0.0376569037656904;0.00836820083682008;0.0251046025104602;0.00418410041841004;0.0376569037656904;0.0543933054393305;0.00836820083682008;0.104602510460251;0.121338912133891;0;0.00836820083682008;0.0627615062761506;0.0292887029288703;0;0.00836820083682008;0.0920502092050209;0.0543933054393305;0
www_mesindus_ee.ela_33384;0.314553990610329;0.0704225352112676;0.00469483568075117;0.131455399061033;0;0.0187793427230047;0.0469483568075117;0.028169014084507;0.0422535211267606;0.0234741784037559;0.122065727699531;0;0.028169014084507;0;0.704225352112676;5.62441314553991;14.2;0.47887323943662;0.0895522388059702;0.00938967136150235;0.0187793427230047;0.00938967136150235;0;0.00469483568075117;0.140845070422535;0.0140845070422535;0.0563380281690141;0;0.0422535211267606;0.0516431924882629;2.36363636363636;0.0140845070422535;0.00469483568075117;0.00469483568075117;0.028169014084507;0;0.136150234741784;0.0140845070422535;0.112676056338028;0.00938967136150235;0;0;0.0187793427230047;0.112676056338028;0.150234741784038;0.0610328638497653;0.0187793427230047;0.00469483568075117;0.028169014084507;0.00469483568075117;0.0328638497652582;0;0.0469483568075117;0;0;0;0.0140845070422535;0.0375586854460094;0.0187793427230047;0.028169014084507;0.00469483568075117;0;0;0.0892018779342723;0.0234741784037559;0.0187793427230047;0.107981220657277;0.07981220657277;0;0.00938967136150235;0.0375586854460094;0.0422535211267606;0;0.0187793427230047;0.0187793427230047;0.0187793427230047;0
